"","subject","type","item","condition","question","correct_answer","response","rt","group"
"3871","L1 22","gap",8,"a","0","-","-",6545,"L1"
"3872","L1 22","gap",8,"a","!","{The_bridge}","0",6406,"L1"
"3873","L1 22","filler",3,"-","0","-","-",10367,"L1"
"3874","L1 22","gp",17,"b","0","-","-",4517,"L1"
"3875","L1 22","gp",17,"b","!","{The_two_men_fought_each_other}","1",2550,"L1"
"3876","L1 22","filler",30,"-","0","-","-",4592,"L1"
"3877","L1 22","filler",30,"-","!","{The_officer}","0",2351,"L1"
"3878","L1 22","gap",21,"b","0","-","-",4643,"L1"
"3879","L1 22","gap",21,"b","!","{Yes}","0",2561,"L1"
"3880","L1 22","filler",46,"-","0","-","-",4675,"L1"
"3881","L1 22","gp",1,"b","0","-","-",4965,"L1"
"3882","L1 22","gp",1,"b","!","{The_lawyer_calmed_himself_down}","1",3290,"L1"
"3883","L1 22","filler",6,"-","0","-","-",5380,"L1"
"3884","L1 22","gap",19,"b","0","-","-",5828,"L1"
"3885","L1 22","gap",19,"b","!","{Yes}","0",2388,"L1"
"3886","L1 22","filler",1,"-","0","-","-",3829,"L1"
"3887","L1 22","filler",1,"-","!","{Yes}","1",3210,"L1"
"3888","L1 22","gp",14,"c","0","-","-",9244,"L1"
"3889","L1 22","gp",14,"c","!","{The_nurse}","1",2830,"L1"
"3890","L1 22","filler",20,"-","0","-","-",5525,"L1"
"3891","L1 22","filler",20,"-","!","{Two_days}","1",5387,"L1"
"3892","L1 22","gp",19,"d","0","-","-",8499,"L1"
"3893","L1 22","gp",19,"d","!","{The_basketball_player}","1",2415,"L1"
"3894","L1 22","filler",14,"-","0","-","-",4067,"L1"
"3895","L1 22","gap",17,"b","0","-","-",5026,"L1"
"3896","L1 22","gap",17,"b","!","{Yes}","0",2816,"L1"
"3897","L1 22","filler",39,"-","0","-","-",6263,"L1"
"3898","L1 22","gp",10,"c","0","-","-",4158,"L1"
"3899","L1 22","gp",10,"c","!","{The_General}","1",2173,"L1"
"3900","L1 22","filler",4,"-","0","-","-",3370,"L1"
"3901","L1 22","gp",7,"d","0","-","-",3619,"L1"
"3902","L1 22","gp",7,"d","!","{The_man}","0",2361,"L1"
"3903","L1 22","filler",47,"-","0","-","-",4827,"L1"
"3904","L1 22","gp",23,"d","0","-","-",3656,"L1"
"3905","L1 22","gp",23,"d","!","{The_child}","1",1921,"L1"
"3906","L1 22","filler",29,"-","0","-","-",3804,"L1"
"3907","L1 22","filler",29,"-","!","{Yes}","1",2192,"L1"
"3908","L1 22","gp",15,"d","0","-","-",4311,"L1"
"3909","L1 22","gp",15,"d","!","{The_boy}","1",1936,"L1"
"3910","L1 22","filler",31,"-","0","-","-",3652,"L1"
"3911","L1 22","gp",21,"b","0","-","-",3067,"L1"
"3912","L1 22","gp",21,"b","!","{Anna_dressed_herself}","1",3940,"L1"
"3913","L1 22","filler",19,"-","0","-","-",3155,"L1"
"3914","L1 22","filler",19,"-","!","{No}","1",6061,"L1"
"3915","L1 22","gap",11,"b","0","-","-",8329,"L1"
"3916","L1 22","gap",11,"b","!","{The_room}","0",3625,"L1"
"3917","L1 22","filler",13,"-","0","-","-",9819,"L1"
"3918","L1 22","filler",13,"-","!","{The_moderator}","1",4869,"L1"
"3919","L1 22","gp",16,"a","0","-","-",8139,"L1"
"3920","L1 22","gp",16,"a","!","{The_researcher_woke_himself_up}","1",3673,"L1"
"3921","L1 22","filler",48,"-","0","-","-",5951,"L1"
"3922","L1 22","gap",22,"a","0","-","-",5447,"L1"
"3923","L1 22","gap",22,"a","!","{Yes}","0",2240,"L1"
"3924","L1 22","filler",11,"-","0","-","-",6070,"L1"
"3925","L1 22","gap",2,"a","0","-","-",7488,"L1"
"3926","L1 22","gap",2,"a","!","{The_wall}","0",3179,"L1"
"3927","L1 22","filler",42,"-","0","-","-",3451,"L1"
"3928","L1 22","filler",42,"-","!","{The_grandmother}","1",3518,"L1"
"3929","L1 22","gp",6,"c","0","-","-",5049,"L1"
"3930","L1 22","gp",6,"c","!","{The_neighbour}","1",1732,"L1"
"3931","L1 22","filler",23,"-","0","-","-",3937,"L1"
"3932","L1 22","filler",23,"-","!","{The_tree}","1",2741,"L1"
"3933","L1 22","gp",11,"d","0","-","-",4548,"L1"
"3934","L1 22","gp",11,"d","!","{The_friend}","1",5075,"L1"
"3935","L1 22","filler",41,"-","0","-","-",3646,"L1"
"3936","L1 22","filler",41,"-","!","{Yes}","1",2903,"L1"
"3937","L1 22","gap",14,"a","0","-","-",6403,"L1"
"3938","L1 22","gap",14,"a","!","{Yes}","0",1844,"L1"
"3939","L1 22","filler",24,"-","0","-","-",4736,"L1"
"3940","L1 22","gp",18,"c","0","-","-",3354,"L1"
"3941","L1 22","gp",18,"c","!","{The_baby}","1",3326,"L1"
"3942","L1 22","filler",26,"-","0","-","-",3254,"L1"
"3943","L1 22","filler",26,"-","!","{The_classroom}","1",2233,"L1"
"3944","L1 22","gp",13,"b","0","-","-",4472,"L1"
"3945","L1 22","gp",13,"b","!","{The_girl_calmed_herself_down}","1",3155,"L1"
"3946","L1 22","filler",22,"-","0","-","-",5808,"L1"
"3947","L1 22","filler",22,"-","!","{Yes}","1",3044,"L1"
"3948","L1 22","gap",10,"a","0","-","-",7280,"L1"
"3949","L1 22","gap",10,"a","!","{The_car}","1",2378,"L1"
"3950","L1 22","filler",45,"-","0","-","-",3921,"L1"
"3951","L1 22","gap",6,"a","0","-","-",5567,"L1"
"3952","L1 22","gap",6,"a","!","{The_race}","1",3926,"L1"
"3953","L1 22","filler",35,"-","0","-","-",4033,"L1"
"3954","L1 22","filler",35,"-","!","{The_spaghetti}","1",2391,"L1"
"3955","L1 22","gp",20,"a","0","-","-",6009,"L1"
"3956","L1 22","gp",20,"a","!","{The_two_friends_met_each_other}","1",7170,"L1"
"3957","L1 22","filler",16,"-","0","-","-",3833,"L1"
"3958","L1 22","gp",4,"a","0","-","-",5010,"L1"
"3959","L1 22","gp",4,"a","!","{The_two_children_hugged_each_other}","1",4607,"L1"
"3960","L1 22","filler",12,"-","0","-","-",4690,"L1"
"3961","L1 23","practice",1,"-","0","-","-",1094,"L1"
"3962","L1 23","practice",2,"-","0","-","-",3390,"L1"
"3963","L1 23","practice",2,"-","!","{Yes}","1",1962,"L1"
"3964","L1 23","practice",3,"-","0","-","-",1211,"L1"
"3965","L1 23","practice",4,"-","0","-","-",2440,"L1"
"3966","L1 23","practice",4,"-","!","{Yes}","1",1351,"L1"
"3967","L1 23","practice",5,"-","0","-","-",1274,"L1"
"3968","L1 23","practice",6,"-","0","-","-",4126,"L1"
"3969","L1 23","practice",6,"-","!","{A_drink}","1",1743,"L1"
"3970","L1 23","practice",7,"-","0","-","-",1120,"L1"
"3971","L1 23","practice",8,"-","0","-","-",3636,"L1"
"3972","L1 23","practice",8,"-","!","{No}","1",1939,"L1"
"3973","L1 23","filler",42,"-","0","-","-",3775,"L1"
"3974","L1 23","filler",42,"-","!","{The_grandmother}","1",2060,"L1"
"3975","L1 23","gp",13,"c","0","-","-",6109,"L1"
"3976","L1 23","gp",13,"c","!","{The_boy}","1",1555,"L1"
"3977","L1 23","filler",28,"-","0","-","-",4939,"L1"
"3978","L1 23","gp",10,"d","0","-","-",5786,"L1"
"3979","L1 23","gp",10,"d","!","{The_General}","1",1716,"L1"
"3980","L1 23","filler",11,"-","0","-","-",4104,"L1"
"3981","L1 23","gp",22,"d","0","-","-",8647,"L1"
"3982","L1 23","gp",22,"d","!","{The_coach}","1",1189,"L1"
"3983","L1 23","filler",23,"-","0","-","-",5401,"L1"
"3984","L1 23","filler",23,"-","!","{The_tree}","1",1530,"L1"
"3985","L1 23","gap",15,"a","0","-","-",7157,"L1"
"3986","L1 23","gap",15,"a","!","{Yes}","0",2929,"L1"
"3987","L1 23","filler",9,"-","0","-","-",4799,"L1"
"3988","L1 23","filler",9,"-","!","{The_baby}","1",1457,"L1"
"3989","L1 23","gp",4,"b","0","-","-",3640,"L1"
"3990","L1 23","gp",4,"b","!","{The_two_children_hugged_their_friend}","0",2765,"L1"
"3991","L1 23","filler",18,"-","0","-","-",3989,"L1"
"3992","L1 23","gap",9,"a","0","-","-",12477,"L1"
"3993","L1 23","gap",9,"a","!","{The_table}","1",3923,"L1"
"3994","L1 23","gp",12,"b","0","-","-",3596,"L1"
"3995","L1 23","gp",12,"b","!","{The_nurse_washed_the_baby}","0",2021,"L1"
"3996","L1 23","filler",2,"-","0","-","-",9194,"L1"
"3997","L1 23","gap",20,"b","0","-","-",5656,"L1"
"3998","L1 23","gap",20,"b","!","{No}","1",2871,"L1"
"3999","L1 23","filler",40,"-","0","-","-",5508,"L1"
"4000","L1 23","gp",7,"a","0","-","-",6295,"L1"
"4001","L1 23","gp",7,"a","!","{The_man_woke_himself_up}","1",2785,"L1"
"4002","L1 23","filler",17,"-","0","-","-",5507,"L1"
"4003","L1 23","filler",17,"-","!","{Yes}","1",1982,"L1"
"4004","L1 23","gp",6,"d","0","-","-",9448,"L1"
"4005","L1 23","gp",6,"d","!","{The_neighbour}","1",1490,"L1"
"4006","L1 23","filler",33,"-","0","-","-",4914,"L1"
"4007","L1 23","filler",33,"-","!","{The_elephant}","1",2769,"L1"
"4008","L1 23","gap",24,"b","0","-","-",7395,"L1"
"4009","L1 23","gap",24,"b","!","{No}","1",1526,"L1"
"4010","L1 23","filler",4,"-","0","-","-",5570,"L1"
"4011","L1 23","gap",4,"b","0","-","-",6172,"L1"
"4012","L1 23","gap",4,"b","!","{The_door}","1",3575,"L1"
"4013","L1 23","filler",13,"-","0","-","-",5740,"L1"
"4014","L1 23","filler",13,"-","!","{The_moderator}","1",2393,"L1"
"4015","L1 23","gap",10,"b","0","-","-",4638,"L1"
"4016","L1 23","gap",10,"b","!","{The_car}","1",2065,"L1"
"4017","L1 23","filler",26,"-","0","-","-",5090,"L1"
"4018","L1 23","filler",26,"-","!","{The_classroom}","1",2897,"L1"
"4019","L1 23","gp",23,"a","0","-","-",14215,"L1"
"4020","L1 23","gp",23,"a","!","{The_mother_washed_herself}","1",5905,"L1"
"4021","L1 23","filler",43,"-","0","-","-",8065,"L1"
"4022","L1 23","filler",43,"-","!","{The_girlfriend}","1",1726,"L1"
"4023","L1 23","gp",21,"c","0","-","-",7558,"L1"
"4024","L1 23","gp",21,"c","!","{The_child}","1",2164,"L1"
"4025","L1 23","filler",7,"-","0","-","-",5739,"L1"
"4026","L1 23","filler",7,"-","!","{No}","0",2417,"L1"
"4027","L1 23","gp",19,"a","0","-","-",3941,"L1"
"4028","L1 23","gp",19,"a","!","{The_coach_calmed_himself_down}","1",3180,"L1"
"4029","L1 23","filler",36,"-","0","-","-",2612,"L1"
"4030","L1 23","gp",5,"c","0","-","-",10955,"L1"
"4031","L1 23","gp",5,"c","!","{The_boy}","1",1697,"L1"
"4032","L1 23","filler",31,"-","0","-","-",5790,"L1"
"4033","L1 23","gp",15,"a","0","-","-",7899,"L1"
"4034","L1 23","gp",15,"a","!","{The_aunt_dressed_the_boy}","0",3387,"L1"
"4035","L1 23","filler",30,"-","0","-","-",5210,"L1"
"4036","L1 23","filler",30,"-","!","{The_VIP}","1",2073,"L1"
"4037","L1 23","gp",2,"d","0","-","-",4539,"L1"
"4038","L1 23","gp",2,"d","!","{The_baby}","1",2358,"L1"
"4039","L1 23","filler",25,"-","0","-","-",3075,"L1"
"4040","L1 23","filler",25,"-","!","{Yes}","1",2513,"L1"
"4041","L1 23","gap",17,"a","0","-","-",6825,"L1"
"4042","L1 23","gap",17,"a","!","{No}","1",1307,"L1"
"4043","L1 23","filler",48,"-","0","-","-",5355,"L1"
"4044","L1 23","gap",19,"a","0","-","-",5239,"L1"
"4045","L1 23","gap",19,"a","!","{No}","1",1331,"L1"
"4046","L1 23","filler",27,"-","0","-","-",6827,"L1"
"4047","L1 23","filler",27,"-","!","{Yes}","1",4089,"L1"
"4048","L1 23","gp",11,"a","0","-","-",4049,"L1"
"4049","L1 23","gp",11,"a","!","{The_lady_woke_herself_up}","1",2296,"L1"
"4050","L1 23","filler",3,"-","0","-","-",6876,"L1"
"4051","L1 23","gp",1,"c","0","-","-",5365,"L1"
"4052","L1 23","gp",1,"c","!","{The_man}","1",2556,"L1"
"4053","L1 23","filler",37,"-","0","-","-",4766,"L1"
"4054","L1 23","filler",37,"-","!","{No}","1",2647,"L1"
"4055","L1 23","gap",14,"b","0","-","-",5605,"L1"
"4056","L1 23","gap",14,"b","!","{Yes}","0",2348,"L1"
"4057","L1 23","filler",22,"-","0","-","-",2375,"L1"
"4058","L1 23","filler",22,"-","!","{Yes}","1",2387,"L1"
"4059","L1 23","gap",3,"a","0","-","-",12483,"L1"
"4060","L1 23","gap",3,"a","!","{The_island}","1",4258,"L1"
"4061","L1 23","filler",8,"-","0","-","-",5061,"L1"
"4062","L1 23","gap",12,"b","0","-","-",6464,"L1"
"4063","L1 23","gap",12,"b","!","{The_bread}","1",6241,"L1"
"4064","L1 23","filler",46,"-","0","-","-",3897,"L1"
"4065","L1 23","gp",24,"b","0","-","-",3023,"L1"
"4066","L1 23","gp",24,"b","!","{The_two_actresses_met_each_other}","1",3520,"L1"
"4067","L1 23","filler",29,"-","0","-","-",6611,"L1"
"4068","L1 23","filler",29,"-","!","{Yes}","1",1247,"L1"
"4069","L1 23","gap",11,"a","0","-","-",6594,"L1"
"4070","L1 23","gap",11,"a","!","{The_table}","1",1250,"L1"
"4071","L1 23","filler",1,"-","0","-","-",4683,"L1"
"4072","L1 23","filler",1,"-","!","{Yes}","1",1279,"L1"
"4073","L1 23","gp",8,"b","0","-","-",4053,"L1"
"4074","L1 23","gp",8,"b","!","{Mary_dressed_herself}","1",1615,"L1"
"4075","L1 23","filler",39,"-","0","-","-",11193,"L1"
"4076","L1 23","gap",5,"a","0","-","-",7002,"L1"
"4077","L1 23","gap",5,"a","!","{The_car}","1",1372,"L1"
"4078","L1 23","filler",6,"-","0","-","-",7271,"L1"
"4079","L1 23","gp",3,"a","0","-","-",7934,"L1"
"4080","L1 23","gp",3,"a","!","{The_two_journalists_met_each_other}","1",5709,"L1"
"4081","L1 23","filler",24,"-","0","-","-",6167,"L1"
"4082","L1 23","gap",18,"b","0","-","-",10642,"L1"
"4083","L1 23","gap",18,"b","!","{Yes}","0",3076,"L1"
"4084","L1 23","filler",10,"-","0","-","-",3914,"L1"
"4085","L1 23","gp",20,"b","0","-","-",2366,"L1"
"4086","L1 23","gp",20,"b","!","{The_two_friends_met_each_other}","1",2726,"L1"
"4087","L1 23","filler",32,"-","0","-","-",6741,"L1"
"4088","L1 23","filler",32,"-","!","{Edward}","1",1710,"L1"
"4089","L1 23","gap",16,"b","0","-","-",11550,"L1"
"4090","L1 23","gap",16,"b","!","{Yes}","0",1957,"L1"
"4091","L1 23","filler",45,"-","0","-","-",3316,"L1"
"4092","L1 23","gap",6,"b","0","-","-",6164,"L1"
"4093","L1 23","gap",6,"b","!","{The_race}","1",2018,"L1"
"4094","L1 23","filler",35,"-","0","-","-",3310,"L1"
"4095","L1 23","filler",35,"-","!","{The_spaghetti}","1",1950,"L1"
"4096","L1 23","gap",8,"b","0","-","-",14708,"L1"
"4097","L1 23","gap",8,"b","!","{The_church}","1",3097,"L1"
"4098","L1 23","filler",38,"-","0","-","-",8697,"L1"
"4099","L1 23","filler",38,"-","!","{No}","1",2264,"L1"
"4100","L1 23","gap",13,"a","0","-","-",3242,"L1"
"4101","L1 23","gap",13,"a","!","{Yes}","0",1529,"L1"
"4102","L1 23","filler",15,"-","0","-","-",3694,"L1"
"4103","L1 23","gap",2,"b","0","-","-",7966,"L1"
"4104","L1 23","gap",2,"b","!","{The_truck}","1",1324,"L1"
"4105","L1 23","filler",19,"-","0","-","-",2907,"L1"
"4106","L1 23","filler",19,"-","!","{No}","1",1985,"L1"
"4107","L1 23","gp",17,"c","0","-","-",5659,"L1"
"4108","L1 23","gp",17,"c","!","{The_terrorist}","1",1416,"L1"
"4109","L1 23","filler",20,"-","0","-","-",22199,"L1"
"4110","L1 23","filler",20,"-","!","{Two_days}","1",2296,"L1"
"4111","L1 23","gap",23,"a","0","-","-",6985,"L1"
"4112","L1 23","gap",23,"a","!","{No}","1",3623,"L1"
"4113","L1 23","filler",5,"-","0","-","-",2969,"L1"
"4114","L1 23","gap",1,"a","0","-","-",6515,"L1"
"4115","L1 23","gap",1,"a","!","{The_bicycle}","1",1990,"L1"
"4116","L1 23","filler",47,"-","0","-","-",6543,"L1"
"4117","L1 23","gap",21,"a","0","-","-",4354,"L1"
"4118","L1 23","gap",21,"a","!","{Yes}","0",1357,"L1"
"4119","L1 23","filler",16,"-","0","-","-",5487,"L1"
"4120","L1 23","gp",14,"d","0","-","-",9744,"L1"
"4121","L1 23","gp",14,"d","!","{The_nurse}","1",1298,"L1"
"4122","L1 23","filler",34,"-","0","-","-",2001,"L1"
"4123","L1 23","filler",34,"-","!","{The_lake}","1",2180,"L1"
"4124","L1 23","gap",22,"b","0","-","-",6205,"L1"
"4125","L1 23","gap",22,"b","!","{Yes}","0",3647,"L1"
"4126","L1 23","filler",12,"-","0","-","-",4893,"L1"
"4127","L1 23","gp",18,"d","0","-","-",2238,"L1"
"4128","L1 23","gp",18,"d","!","{The_baby}","1",1634,"L1"
"4129","L1 23","filler",44,"-","0","-","-",4421,"L1"
"4130","L1 23","filler",44,"-","!","{No}","1",1695,"L1"
"4131","L1 23","gp",9,"c","0","-","-",4366,"L1"
"4132","L1 23","gp",9,"c","!","{The_singer}","1",1937,"L1"
"4133","L1 23","filler",14,"-","0","-","-",2807,"L1"
"4134","L1 23","gap",7,"a","0","-","-",5643,"L1"
"4135","L1 23","gap",7,"a","!","{The_sky}","1",1982,"L1"
"4136","L1 23","filler",21,"-","0","-","-",3421,"L1"
"4137","L1 23","gp",16,"b","0","-","-",11150,"L1"
"4138","L1 23","gp",16,"b","!","{The_researcher_woke_himself_up}","1",2069,"L1"
"4139","L1 23","filler",41,"-","0","-","-",2396,"L1"
"4140","L1 23","filler",41,"-","!","{No}","0",1347,"L1"
"4141","L1 24","practice",1,"-","0","-","-",1597,"L1"
"4142","L1 24","practice",2,"-","0","-","-",2979,"L1"
"4143","L1 24","practice",2,"-","!","{Yes}","1",1939,"L1"
"4144","L1 24","practice",3,"-","0","-","-",749,"L1"
"4145","L1 24","practice",4,"-","0","-","-",1502,"L1"
"4146","L1 24","practice",4,"-","!","{Yes}","1",1574,"L1"
"4147","L1 24","practice",5,"-","0","-","-",509,"L1"
"4148","L1 24","practice",6,"-","0","-","-",4035,"L1"
"4149","L1 24","practice",6,"-","!","{A_drink}","1",1681,"L1"
"4150","L1 24","practice",7,"-","0","-","-",551,"L1"
"4151","L1 24","practice",8,"-","0","-","-",4032,"L1"
"4152","L1 24","practice",8,"-","!","{No}","1",2211,"L1"
"4153","L1 24","filler",9,"-","0","-","-",5290,"L1"
"4154","L1 24","filler",9,"-","!","{The_baby}","1",1632,"L1"
"4155","L1 24","gap",13,"b","0","-","-",7809,"L1"
"4156","L1 24","gap",13,"b","!","{Yes}","0",1926,"L1"
"4157","L1 24","filler",20,"-","0","-","-",3308,"L1"
"4158","L1 24","filler",20,"-","!","{Two_days}","1",2404,"L1"
"4159","L1 24","gp",22,"a","0","-","-",8811,"L1"
"4160","L1 24","gp",22,"a","!","{The_two_footballers_fought_each_other}","1",5265,"L1"
"4161","L1 24","filler",23,"-","0","-","-",5623,"L1"
"4162","L1 24","filler",23,"-","!","{The_tree}","1",1975,"L1"
"4163","L1 24","gap",11,"b","0","-","-",4554,"L1"
"4164","L1 24","gap",11,"b","!","{The_table}","1",1227,"L1"
"4165","L1 24","filler",25,"-","0","-","-",3298,"L1"
"4166","L1 24","filler",25,"-","!","{Yes}","1",1910,"L1"
"4167","L1 24","gp",18,"a","0","-","-",5449,"L1"
"4168","L1 24","gp",18,"a","!","{The_father_washed_the_baby}","0",2477,"L1"
"4169","L1 24","filler",28,"-","0","-","-",6147,"L1"
"4170","L1 24","gp",2,"a","0","-","-",3021,"L1"
"4171","L1 24","gp",2,"a","!","{The_mother_dressed_the_baby}","0",2334,"L1"
"4172","L1 24","filler",16,"-","0","-","-",3261,"L1"
"4173","L1 24","gap",1,"b","0","-","-",3539,"L1"
"4174","L1 24","gap",1,"b","!","{The_car}","0",1765,"L1"
"4175","L1 24","filler",37,"-","0","-","-",3485,"L1"
"4176","L1 24","filler",37,"-","!","{No}","1",1634,"L1"
"4177","L1 24","gap",23,"b","0","-","-",4123,"L1"
"4178","L1 24","gap",23,"b","!","{Yes}","0",2437,"L1"
"4179","L1 24","filler",19,"-","0","-","-",3186,"L1"
"4180","L1 24","filler",19,"-","!","{No}","1",3020,"L1"
"4181","L1 24","gap",19,"b","0","-","-",3885,"L1"
"4182","L1 24","gap",19,"b","!","{Yes}","0",1500,"L1"
"4183","L1 24","filler",43,"-","0","-","-",3876,"L1"
"4184","L1 24","filler",43,"-","!","{The_girlfriend}","1",2144,"L1"
"4185","L1 24","gp",12,"c","0","-","-",4046,"L1"
"4186","L1 24","gp",12,"c","!","{The_nurse}","0",2529,"L1"
"4187","L1 24","filler",8,"-","0","-","-",4544,"L1"
"4188","L1 24","gap",5,"b","0","-","-",4352,"L1"
"4189","L1 24","gap",5,"b","!","{The_taxi}","0",4351,"L1"
"4190","L1 24","filler",4,"-","0","-","-",3212,"L1"
"4191","L1 24","gap",14,"a","0","-","-",4769,"L1"
"4192","L1 24","gap",14,"a","!","{Yes}","0",1550,"L1"
"4193","L1 24","filler",47,"-","0","-","-",4040,"L1"
"4194","L1 24","gp",17,"d","0","-","-",2772,"L1"
"4195","L1 24","gp",17,"d","!","{The_terrorist}","1",1652,"L1"
"4196","L1 24","filler",30,"-","0","-","-",5204,"L1"
"4197","L1 24","filler",30,"-","!","{The_VIP}","1",2613,"L1"
"4198","L1 24","gap",4,"a","0","-","-",4258,"L1"
"4199","L1 24","gap",4,"a","!","{The_door}","1",2035,"L1"
"4200","L1 24","filler",27,"-","0","-","-",5330,"L1"
"4201","L1 24","filler",27,"-","!","{Yes}","1",1833,"L1"
"4202","L1 24","gp",20,"c","0","-","-",5106,"L1"
"4203","L1 24","gp",20,"c","!","{The_two_friends}","0",2294,"L1"
"4204","L1 24","filler",6,"-","0","-","-",3991,"L1"
"4205","L1 24","gp",6,"a","0","-","-",4375,"L1"
"4206","L1 24","gp",6,"a","!","{The_two_kids_fought_each_other}","1",2579,"L1"
"4207","L1 24","filler",24,"-","0","-","-",3881,"L1"
"4208","L1 24","gp",23,"b","0","-","-",3329,"L1"
"4209","L1 24","gp",23,"b","!","{The_mother_washed_herself}","1",5487,"L1"
"4210","L1 24","filler",26,"-","0","-","-",3161,"L1"
"4211","L1 24","filler",26,"-","!","{The_classroom}","1",2364,"L1"
"4212","L1 24","gap",10,"a","0","-","-",4106,"L1"
"4213","L1 24","gap",10,"a","!","{The_car}","1",2332,"L1"
"4214","L1 24","filler",40,"-","0","-","-",6209,"L1"
"4215","L1 24","gp",4,"c","0","-","-",3122,"L1"
"4216","L1 24","gp",4,"c","!","{The_two_children}","0",4028,"L1"
"4217","L1 24","filler",31,"-","0","-","-",3999,"L1"
"4218","L1 24","gp",1,"d","0","-","-",2708,"L1"
"4219","L1 24","gp",1,"d","!","{The_man}","1",1519,"L1"
"4220","L1 24","filler",39,"-","0","-","-",3840,"L1"
"4221","L1 24","gap",7,"b","0","-","-",5230,"L1"
"4222","L1 24","gap",7,"b","!","{The_tower}","0",1923,"L1"
"4223","L1 24","filler",15,"-","0","-","-",4130,"L1"
"4224","L1 24","gap",12,"a","0","-","-",5151,"L1"
"4225","L1 24","gap",12,"a","!","{The_bread}","1",2161,"L1"
"4226","L1 24","gp",16,"c","0","-","-",3601,"L1"
"4227","L1 24","gp",16,"c","!","{The_researcher}","0",2225,"L1"
"4228","L1 24","filler",48,"-","0","-","-",6141,"L1"
"4229","L1 24","gap",20,"a","0","-","-",3692,"L1"
"4230","L1 24","gap",20,"a","!","{No}","1",2259,"L1"
"4231","L1 24","filler",2,"-","0","-","-",6043,"L1"
"4232","L1 24","gp",15,"b","0","-","-",2498,"L1"
"4233","L1 24","gp",15,"b","!","{The_aunt_dressed_herself}","1",2231,"L1"
"4234","L1 24","filler",32,"-","0","-","-",4435,"L1"
"4235","L1 24","filler",32,"-","!","{Edward}","1",2551,"L1"
"4236","L1 24","gp",14,"a","0","-","-",4050,"L1"
"4237","L1 24","gp",14,"a","!","{The_doctor_woke_himself_up}","1",2656,"L1"
"4238","L1 24","filler",11,"-","0","-","-",3686,"L1"
"4239","L1 24","gap",21,"b","0","-","-",4963,"L1"
"4240","L1 24","gap",21,"b","!","{Yes}","0",1778,"L1"
"4241","L1 24","filler",14,"-","0","-","-",9257,"L1"
"4242","L1 24","gap",9,"b","0","-","-",7268,"L1"
"4243","L1 24","gap",9,"b","!","{The_table}","1",1806,"L1"
"4244","L1 24","filler",3,"-","0","-","-",4642,"L1"
"4245","L1 24","gap",18,"a","0","-","-",3014,"L1"
"4246","L1 24","gap",18,"a","!","{Yes}","0",1419,"L1"
"4247","L1 24","filler",1,"-","0","-","-",4479,"L1"
"4248","L1 24","filler",1,"-","!","{Yes}","1",2309,"L1"
"4249","L1 24","gap",22,"a","0","-","-",4804,"L1"
"4250","L1 24","gap",22,"a","!","{Yes}","0",1299,"L1"
"4251","L1 24","filler",10,"-","0","-","-",4169,"L1"
"4252","L1 24","gp",9,"d","0","-","-",3887,"L1"
"4253","L1 24","gp",9,"d","!","{The_pianist}","0",2151,"L1"
"4254","L1 24","filler",44,"-","0","-","-",2557,"L1"
"4255","L1 24","filler",44,"-","!","{No}","1",3450,"L1"
"4256","L1 24","gp",3,"b","0","-","-",3129,"L1"
"4257","L1 24","gp",3,"b","!","{The_two_journalists_met_the_president}","0",2748,"L1"
"4258","L1 24","filler",18,"-","0","-","-",2942,"L1"
"4259","L1 24","gap",15,"b","0","-","-",5017,"L1"
"4260","L1 24","gap",15,"b","!","{Yes}","0",2146,"L1"
"4261","L1 24","filler",42,"-","0","-","-",3237,"L1"
"4262","L1 24","filler",42,"-","!","{The_grandmother}","1",1397,"L1"
